0|99999|back1.png|back1.png|range1.png|ground1.png|<NULL>|0|1|3|0|0|0
1001|1|dirtMid.png|0|576|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|10|dirtCliffLeftAlt.png|320|448|64|64|0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|10|dirtCliffRightAlt.png|784|336|64|64|0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|12|dirtCliffLeftAlt.png|656|336|64|64|0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|16|dirtMid.png|352|96|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|17|dirtMid.png|1296|576|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|18|dirtMid.png|1056|288|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|19|dirtMid.png|1120|288|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|2|dirtMid.png|64|576|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|20|dirtMid.png|912|112|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|21|dirtMid.png|976|112|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|22|dirtMid.png|1360|576|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|23|dirtMid.png|848|112|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|24|dirtMid.png|1168|576|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|25|dirtMid.png|1392|128|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|26|dirtMid.png|416|96|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|27|dirtMid.png|480|96|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|28|dirtMid.png|1456|128|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|29|dirtMid.png|736|576|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|3|dirtMid.png|128|576|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|30|dirtMid.png|800|576|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|31|dirtMid.png|912|448|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|32|dirtMid.png|1040|448|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|33|dirtMid.png|1232|576|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|34|dirtMid.png|976|448|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|4|dirtMid.png|192|576|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|42|dirtCliffRightAlt.png|1104|448|64|64|0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|43|dirtCliffRightAlt.png|1040|112|64|64|0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|44|dirtCliffRightAlt.png|1184|288|64|64|0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|45|dirtCliffLeftAlt.png|848|448|64|64|0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|46|dirtCliffLeftAlt.png|784|112|64|64|0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|47|dirtCliffLeftAlt.png|992|288|64|64|0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|5|dirtMid.png|384|448|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|6|dirtMid.png|720|336|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|66|dirtCliffRightAlt.png|1728|80|64|64|0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|67|dirtCliffRightAlt.png|1728|288|64|64|0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|68|dirtCliffRightAlt.png|1744|432|64|64|0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|69|dirtCliffLeftAlt.png|1552|288|64|64|0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|7|dirtCliffRightAlt.png|256|576|64|64|0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|7|dirtMid.png|448|448|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|70|dirtCliffLeftAlt.png|1616|432|64|64|0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|71|dirtCliffLeftAlt.png|1600|80|64|64|0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|72|dirtMid.png|1664|80|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|73|dirtMid.png|1680|288|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|74|dirtMid.png|1616|288|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|75|dirtMid.png|1680|432|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|76|dirtMid.png|1776|576|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|77|dirtMid.png|1712|576|64|64|0|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1001|9|dirtCliffRightAlt.png|512|448|64|64|0|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1003|13|280.png|208|512|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|25|0|0|0|0|0|0|0|0
1003|14|203.png|736|272|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0
1003|35|203.png|344|393|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0
1003|36|203.png|229|463|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0
1003|37|203.png|98|387|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0
1003|38|203.png|70|226|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0
1003|39|203.png|605|402|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0
1003|40|203.png|593|571|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0
1003|41|203.png|817|459|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0
1003|48|280.png|466|261|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|25|0|0|0|0|0|0|0|0
1003|49|280.png|690|147|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|25|0|0|0|0|0|0|0|0
1003|50|280.png|883|47|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|25|0|0|0|0|0|0|0|0
1003|51|280.png|449|51|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|25|0|0|0|0|0|0|0|0
1003|52|280.png|953|392|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|25|0|0|0|0|0|0|0|0
1003|53|280.png|1103|223|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|25|0|0|0|0|0|0|0|0
1003|54|280.png|772|539|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|25|0|0|0|0|0|0|0|0
1003|55|280.png|1483|98|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|25|0|0|0|0|0|0|0|0
1003|56|280.png|1419|97|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|25|0|0|0|0|0|0|0|0
1003|57|203.png|1213|509|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0
1003|58|203.png|1272|516|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0
1003|59|203.png|1328|496|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0
1003|60|203.png|1187|386|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0
1003|61|203.png|1239|252|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0
1003|78|203.png|1576|242|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0
1003|79|203.png|1649|243|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0
1003|80|203.png|1702|404|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0
1003|81|203.png|1808|528|32|32|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0
1004|0|300.png|16|512|64|64|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
1005|15|204.png|416|384|64|64|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|150|0|0|0|0|0
1005|62|204.png|1024|48|64|64|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|150|0|0|0|0|0
1005|63|204.png|1152|224|64|64|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|150|0|0|0|0|0
1005|64|204.png|1360|512|64|64|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|150|0|0|0|0|0
1005|65|204.png|1600|576|64|64|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|150|0|0|0|0|0
EOF
